repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
4,0,37,10.0,1.5141329914842623,0.36936936936936937,2B,count_overall,combined
4,1,40,10.0,1.447070438607986,0.4666666666666666,2B,count_overall,combined
4,2,33,10.0,1.6069351510426069,0.4444444444444444,2B,count_overall,combined
4,3,42,100.0,1.4547794119203266,0.4285714285714285,2B,count_overall,combined
4,4,37,10.0,1.3806780663557923,0.5045045045045045,2B,count_overall,combined
0,0,39,1000.0,1.6134784725436606,0.14529914529914528,2B,rate_overall,strategy
0,1,39,10000.0,1.6093354017751647,0.13675213675213674,2B,rate_overall,strategy
0,2,37,1000.0,1.8121277926496144,0.10810810810810811,2B,rate_overall,strategy
0,3,37,100.0,1.8347560329800756,0.2072072072072072,2B,rate_overall,strategy
0,4,37,1000.0,1.66505941744446,0.2882882882882883,2B,rate_overall,strategy
1,0,39,10000.0,1.7148780307775964,0.10256410256410256,2B,rate_overall,strategy
1,1,38,100.0,1.6881265921692414,0.15789473684210525,2B,rate_overall,strategy
1,2,36,10000.0,1.7130040782732807,0.18518518518518517,2B,rate_overall,strategy
1,3,38,1000.0,1.760951303576343,0.18421052631578946,2B,rate_overall,strategy
1,4,38,1000.0,1.6761987250674928,0.19298245614035087,2B,rate_overall,strategy
2,0,40,10000.0,1.8230279788006345,0.11666666666666665,2B,rate_overall,strategy
2,1,47,1000.0,1.6888538760754859,0.19858156028368792,2B,rate_overall,strategy
2,2,32,1000.0,1.748440798655038,0.15625,2B,rate_overall,strategy
2,3,34,1000.0,1.6380861427942446,0.17647058823529413,2B,rate_overall,strategy
2,4,36,100.0,1.65702730023189,0.25925925925925924,2B,rate_overall,strategy
3,0,41,10.0,1.7123535044255578,0.25203252032520324,2B,rate_overall,strategy
3,1,37,1000.0,1.6435999115019302,0.13513513513513514,2B,rate_overall,strategy
3,2,37,100.0,1.6561268277317645,0.25225225225225223,2B,rate_overall,strategy
3,3,35,1000.0,1.7097289793170978,0.23809523809523805,2B,rate_overall,strategy
3,4,39,1000.0,1.806678352191912,0.2222222222222222,2B,rate_overall,strategy
4,0,37,1000.0,1.7377801204170802,0.08108108108108109,2B,rate_overall,strategy
4,1,40,1000.0,1.7411222083101692,0.175,2B,rate_overall,strategy
4,2,33,1000.0,1.8016413495608272,0.1414141414141414,2B,rate_overall,strategy
4,3,42,100.0,1.6382706694719018,0.21428571428571427,2B,rate_overall,strategy
4,4,37,100.0,1.6865897097576992,0.22522522522522523,2B,rate_overall,strategy
0,0,39,10.0,1.4222527438330017,0.3846153846153846,2B,rate_overall,enriched
0,1,39,10.0,1.3826682351011514,0.5299145299145298,2B,rate_overall,enriched
0,2,37,10.0,1.6426684533848344,0.36036036036036034,2B,rate_overall,enriched
0,3,37,10.0,1.5629459169797715,0.41441441441441446,2B,rate_overall,enriched
0,4,37,100.0,1.406676170061962,0.4144144144144144,2B,rate_overall,enriched
1,0,39,100.0,1.3674639186612434,0.41880341880341876,2B,rate_overall,enriched
1,1,38,10.0,1.4472503748008907,0.4385964912280701,2B,rate_overall,enriched
1,2,36,10.0,1.5693438169115421,0.39814814814814814,2B,rate_overall,enriched
1,3,38,10.0,1.71537487504882,0.3157894736842105,2B,rate_overall,enriched
1,4,38,100.0,1.3805158206705688,0.4473684210526316,2B,rate_overall,enriched
2,0,40,10.0,1.5444836600397565,0.3416666666666667,2B,rate_overall,enriched
2,1,47,10.0,1.4939536082803158,0.4609929078014184,2B,rate_overall,enriched
2,2,32,10.0,1.505872717462836,0.375,2B,rate_overall,enriched
2,3,34,100.0,1.3685137356748311,0.4901960784313725,2B,rate_overall,enriched
2,4,36,10.0,1.4835358088110016,0.4166666666666667,2B,rate_overall,enriched
3,0,41,10.0,1.4665969862083525,0.4146341463414634,2B,rate_overall,enriched
3,1,37,10.0,1.734506321014545,0.3153153153153153,2B,rate_overall,enriched
3,2,37,10.0,1.341547879912817,0.4954954954954955,2B,rate_overall,enriched
3,3,35,10.0,1.4048906204750522,0.5333333333333332,2B,rate_overall,enriched
3,4,39,100.0,1.5960443118156373,0.37606837606837606,2B,rate_overall,enriched
4,0,37,10.0,1.4991443513188116,0.32432432432432434,2B,rate_overall,enriched
4,1,40,100.0,1.4451208030108877,0.4583333333333333,2B,rate_overall,enriched
4,2,33,10.0,1.6651592497503933,0.404040404040404,2B,rate_overall,enriched
4,3,42,10.0,1.532884636884187,0.4126984126984127,2B,rate_overall,enriched
4,4,37,10.0,1.4136497940434474,0.38738738738738737,2B,rate_overall,enriched
0,0,39,10.0,1.4304985044126226,0.3675213675213675,2B,rate_overall,combined
0,1,39,100.0,1.3216848982258973,0.5213675213675213,2B,rate_overall,combined
