repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
4,4,42,100.0,1.4283328377677338,0.4523809523809524,2B,count_temporal,combined
0,0,39,1000.0,1.59027971740887,0.3076923076923077,2B,rate_temporal,strategy
0,1,38,10000.0,1.5779782339696968,0.19298245614035087,2B,rate_temporal,strategy
0,2,38,10000.0,1.8066218612418232,0.15789473684210523,2B,rate_temporal,strategy
0,3,37,1000.0,1.8438916864124415,0.18918918918918917,2B,rate_temporal,strategy
0,4,39,100.0,1.782219485457095,0.23931623931623933,2B,rate_temporal,strategy
1,0,37,1000.0,1.6700067760505106,0.18018018018018017,2B,rate_temporal,strategy
1,1,39,1000.0,1.6694766258570548,0.23931623931623933,2B,rate_temporal,strategy
1,2,38,10000.0,1.7552562965714582,0.13157894736842105,2B,rate_temporal,strategy
1,3,38,1000.0,1.7272637623552816,0.34210526315789475,2B,rate_temporal,strategy
1,4,39,100.0,1.7228661201664017,0.2905982905982906,2B,rate_temporal,strategy
2,0,41,1000.0,1.8322524792467032,0.1300813008130081,2B,rate_temporal,strategy
2,1,47,1000.0,1.6666362029450272,0.35460992907801414,2B,rate_temporal,strategy
2,2,35,1000.0,1.6295082339626528,0.19999999999999998,2B,rate_temporal,strategy
2,3,32,1000.0,1.7828758272089775,0.08333333333333333,2B,rate_temporal,strategy
2,4,36,100.0,1.6800872967469798,0.32407407407407407,2B,rate_temporal,strategy
3,0,40,100.0,1.819649964875462,0.21666666666666665,2B,rate_temporal,strategy
3,1,37,1000.0,1.60267754942522,0.2792792792792793,2B,rate_temporal,strategy
3,2,41,100.0,1.5999947324964527,0.33333333333333337,2B,rate_temporal,strategy
3,3,36,1000.0,1.6946515755863576,0.24074074074074073,2B,rate_temporal,strategy
3,4,37,100.0,1.866911794040103,0.13513513513513511,2B,rate_temporal,strategy
4,0,38,1000.0,1.751560488433161,0.11403508771929824,2B,rate_temporal,strategy
