model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 4B,Stochastic,Mechanical,Contingency,3,0.0031446197622477926,0.0008123471814001852,1.5760599013559542,0.48141176368339145,2.3333333333333335,7,True
Gemma 4 4B,Stochastic,Mechanical,Expansion,3,0.0017978365458829703,0.000793433204543465,0.6685942300473678,0.2951682968903118,1.3333333333333333,4,True
Gemma 4 4B,Stochastic,Mechanical,Temporal,3,0.0026773440216965147,0.0012990014253174771,1.676359010061227,0.6912439823980406,2.0,6,True
Gemma 4 4B,Stochastic,Mechanical,Any explicit,3,0.013867756850356105,0.0031437202894888426,1.4324186788144584,0.1614886251861708,10.333333333333334,31,True
Gemma 4 4B,Stochastic,Testimony,Comparison,3,0.10360754338622254,0.0017589607748553426,1.3077994924972371,0.015436212924897656,77.0,231,False
Gemma 4 4B,Stochastic,Testimony,Contingency,3,0.03634367881207561,0.0019139253182753515,1.1598926012035453,0.14696816124825557,27.0,81,False
Gemma 4 4B,Stochastic,Testimony,Expansion,3,0.05427807660931525,0.0037089207948504373,1.2974533367998442,0.13819448565391054,40.333333333333336,121,False
Gemma 4 4B,Stochastic,Testimony,Temporal,3,0.05329463464720088,0.00801461318349158,2.1793476465570643,0.08722410496673051,39.666666666666664,119,False
Gemma 4 4B,Stochastic,Testimony,Any explicit,3,0.205419711636273,0.004806563116203145,1.3810632893125463,0.027120530933163235,152.66666666666666,458,False
Gemma 4 4B,Stochastic,SocialJudgment,Comparison,3,0.09283674652195785,0.007611059556534351,1.2021987851790668,0.11586847469791547,69.0,207,False
Gemma 4 4B,Stochastic,SocialJudgment,Contingency,3,0.011673910980243998,0.00420603931157671,0.36921659586113353,0.07144717193879585,8.666666666666666,26,False
Gemma 4 4B,Stochastic,SocialJudgment,Expansion,3,0.05264044925987756,0.01626522506480943,1.260102789453749,0.25774630196387244,39.0,117,False
Gemma 4 4B,Stochastic,SocialJudgment,Temporal,3,0.023771353287361633,0.004787797161165317,0.9913630386370418,0.06963735046724988,17.666666666666668,53,False
Gemma 4 4B,Stochastic,SocialJudgment,Any explicit,3,0.14951508402121902,0.021975834447166373,1.0243083773998218,0.06108680348093701,111.0,333,False
Gemma 4 4B,Stochastic,Behavioral,Comparison,3,0.09686601982735338,0.0007312712254363835,1.3202073962083605,0.019309037059694653,72.0,216,False
Gemma 4 4B,Stochastic,Behavioral,Contingency,3,0.013883979261389234,0.002658757066512204,0.47237860372109197,0.05808499540602535,10.333333333333334,31,False
Gemma 4 4B,Stochastic,Behavioral,Expansion,3,0.04121486870388424,0.006236601260389977,1.0674737223405624,0.2159045984310389,30.666666666666668,92,False
Gemma 4 4B,Stochastic,Behavioral,Temporal,3,0.028715040300347838,0.0062157512403676765,1.2670046145924794,0.18949484010007211,21.333333333333332,64,False
Gemma 4 4B,Stochastic,Behavioral,Any explicit,3,0.14618664842236018,0.0009043862450292849,1.0617548738346656,0.0439418110379781,108.66666666666667,326,False
Gemma 4 4B,Stochastic,ClaimComparison,Comparison,3,0.017969527276929204,0.0036071835092087285,0.9788449927084718,0.15736807354455368,13.333333333333334,40,False
Gemma 4 4B,Stochastic,ClaimComparison,Contingency,3,0.003594442386910502,0.0028354032952574017,0.5202339373249301,0.4499711832104348,2.6666666666666665,8,False
