model,decoding_group,semantic_category,discourse_relation,n_runs,mean_conditional_prevalence,sd_conditional_prevalence,min_conditional_prevalence,max_conditional_prevalence,mean_n_semantic_sentences,total_n_semantic_sentences,total_n_joint_sentences,support_is_thin
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Conjunction,3,0.2868318496867857,0.029609462300600974,0.25316455696202533,0.3088235294117647,71.33333333333333,214,61,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Alternative,3,0.0,0.0,0.0,0.0,71.33333333333333,214,0,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Restatement,3,0.0,0.0,0.0,0.0,71.33333333333333,214,0,False
Gemma 4 31B,Stochastic,SocialJudgment,Temporal.Asynchronous,3,0.11057797386855743,0.025709365768841867,0.08955223880597014,0.13924050632911392,71.33333333333333,214,24,False
Gemma 4 31B,Stochastic,SocialJudgment,Temporal.Synchrony,3,0.013413942943510296,0.012725723876099687,0.0,0.02531645569620253,71.33333333333333,214,3,False
Gemma 4 31B,Stochastic,Behavioral,Comparison.Contrast,3,0.22573387223490135,0.009139859294352211,0.21637426900584794,0.2346368715083799,172.66666666666666,518,117,False
Gemma 4 31B,Stochastic,Behavioral,Comparison.Concession,3,0.00588276246170983,0.005848264004949216,0.0,0.011695906432748537,172.66666666666666,518,3,False
Gemma 4 31B,Stochastic,Behavioral,Contingency.Cause,3,0.13114140098850477,0.008430482870880397,0.12280701754385964,0.13966480446927373,172.66666666666666,518,68,False
Gemma 4 31B,Stochastic,Behavioral,Contingency.Condition,3,0.036618548232779345,0.016583836445557266,0.017543859649122806,0.047619047619047616,172.66666666666666,518,19,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Conjunction,3,0.2008806544604839,0.01947685118753564,0.18128654970760233,0.22023809523809523,172.66666666666666,518,104,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Alternative,3,0.007570719162897934,0.008496281028161683,0.0,0.01675977653631285,172.66666666666666,518,4,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Restatement,3,0.0,0.0,0.0,0.0,172.66666666666666,518,0,False
Gemma 4 31B,Stochastic,Behavioral,Temporal.Asynchronous,3,0.11178784951204827,0.014592871801384527,0.09523809523809523,0.12280701754385964,172.66666666666666,518,58,False
Gemma 4 31B,Stochastic,Behavioral,Temporal.Synchrony,3,0.03475654530491343,0.021153382859613056,0.017857142857142856,0.05847953216374269,172.66666666666666,518,18,False
Gemma 4 31B,Stochastic,ClaimComparison,Comparison.Contrast,3,0.18742396843662668,0.015570527935440389,0.17142857142857143,0.20253164556962025,162.33333333333334,487,91,False
Gemma 4 31B,Stochastic,ClaimComparison,Comparison.Concession,3,0.004014466546112116,0.0034901947895884964,0.0,0.006329113924050633,162.33333333333334,487,2,False
Gemma 4 31B,Stochastic,ClaimComparison,Contingency.Cause,3,0.10853745410707437,0.009644764150634592,0.09740259740259741,0.11428571428571428,162.33333333333334,487,53,False
Gemma 4 31B,Stochastic,ClaimComparison,Contingency.Condition,3,0.03423968436626664,0.014889643330116097,0.02531645569620253,0.05142857142857143,162.33333333333334,487,17,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Conjunction,3,0.1987571921749137,0.014114798857952863,0.18354430379746836,0.21142857142857144,162.33333333333334,487,97,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Alternative,3,0.0021645021645021645,0.003749027722010557,0.0,0.006493506493506494,162.33333333333334,487,1,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Restatement,3,0.0,0.0,0.0,0.0,162.33333333333334,487,0,False
Gemma 4 31B,Stochastic,ClaimComparison,Temporal.Asynchronous,3,0.27259904652309713,0.03389947987888785,0.2342857142857143,0.2987012987012987,162.33333333333334,487,132,False
Gemma 4 31B,Stochastic,ClaimComparison,Temporal.Synchrony,3,0.0428834456682558,0.015686754518901006,0.025974025974025976,0.056962025316455694,162.33333333333334,487,21,False
Gemma 4 31B,Stochastic,Payoff,Comparison.Contrast,3,0.18973891924711594,0.028948762329669368,0.16666666666666666,0.2222222222222222,57.333333333333336,172,32,False
Gemma 4 31B,Stochastic,Payoff,Comparison.Concession,3,0.0,0.0,0.0,0.0,57.333333333333336,172,0,False
Gemma 4 31B,Stochastic,Payoff,Contingency.Cause,3,0.3228349064414638,0.11364645153058332,0.2,0.42424242424242425,57.333333333333336,172,58,False
Gemma 4 31B,Stochastic,Payoff,Contingency.Condition,3,0.24544902577689465,0.056867203810663444,0.21212121212121213,0.3111111111111111,57.333333333333336,172,41,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Conjunction,3,0.3241044323011536,0.011579504931867735,0.3111111111111111,0.3333333333333333,57.333333333333336,172,56,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Alternative,3,0.007407407407407408,0.012830005981991684,0.0,0.022222222222222223,57.333333333333336,172,1,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Restatement,3,0.0,0.0,0.0,0.0,57.333333333333336,172,0,False
Gemma 4 31B,Stochastic,Payoff,Temporal.Asynchronous,3,0.036595462824971024,0.03220338129258952,0.0,0.06060606060606061,57.333333333333336,172,7,False
Gemma 4 31B,Stochastic,Payoff,Temporal.Synchrony,3,0.01750841750841751,0.015691825182129353,0.0,0.030303030303030304,57.333333333333336,172,3,False
Gemma 4 31B,Stochastic,Uncertainty,Comparison.Contrast,3,0.4094771241830066,0.008565583282405977,0.4,0.4166666666666667,22.0,66,27,True
Gemma 4 31B,Stochastic,Uncertainty,Comparison.Concession,3,0.0,0.0,0.0,0.0,22.0,66,0,True
Gemma 4 31B,Stochastic,Uncertainty,Contingency.Cause,3,0.11405228758169934,0.07543500231671382,0.058823529411764705,0.2,22.0,66,8,True
Gemma 4 31B,Stochastic,Uncertainty,Contingency.Condition,3,0.041111111111111105,0.04167777629669123,0.0,0.08333333333333333,22.0,66,3,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Conjunction,3,0.2539869281045752,0.09801280690065416,0.16666666666666666,0.36,22.0,66,17,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Alternative,3,0.013888888888888888,0.024056261216234408,0.0,0.041666666666666664,22.0,66,1,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Restatement,3,0.0,0.0,0.0,0.0,22.0,66,0,True
Gemma 4 31B,Stochastic,Uncertainty,Temporal.Asynchronous,3,0.060163398692810455,0.019201758991791055,0.041666666666666664,0.08,22.0,66,4,True
Gemma 4 31B,Stochastic,Uncertainty,Temporal.Synchrony,3,0.0,0.0,0.0,0.0,22.0,66,0,True
Gemma 4 31B,Greedy,Mechanical,Comparison.Contrast,1,0.16666666666666666,,0.16666666666666666,0.16666666666666666,126.0,126,21,False
Gemma 4 31B,Greedy,Mechanical,Comparison.Concession,1,0.0,,0.0,0.0,126.0,126,0,False
Gemma 4 31B,Greedy,Mechanical,Contingency.Cause,1,0.20634920634920634,,0.20634920634920634,0.20634920634920634,126.0,126,26,False
Gemma 4 31B,Greedy,Mechanical,Contingency.Condition,1,0.2857142857142857,,0.2857142857142857,0.2857142857142857,126.0,126,36,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Conjunction,1,0.2698412698412698,,0.2698412698412698,0.2698412698412698,126.0,126,34,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Alternative,1,0.023809523809523808,,0.023809523809523808,0.023809523809523808,126.0,126,3,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Restatement,1,0.0,,0.0,0.0,126.0,126,0,False
Gemma 4 31B,Greedy,Mechanical,Temporal.Asynchronous,1,0.1111111111111111,,0.1111111111111111,0.1111111111111111,126.0,126,14,False
Gemma 4 31B,Greedy,Mechanical,Temporal.Synchrony,1,0.015873015873015872,,0.015873015873015872,0.015873015873015872,126.0,126,2,False
Gemma 4 31B,Greedy,Testimony,Comparison.Contrast,1,0.16458852867830423,,0.16458852867830423,0.16458852867830423,401.0,401,66,False
Gemma 4 31B,Greedy,Testimony,Comparison.Concession,1,0.004987531172069825,,0.004987531172069825,0.004987531172069825,401.0,401,2,False
Gemma 4 31B,Greedy,Testimony,Contingency.Cause,1,0.0773067331670823,,0.0773067331670823,0.0773067331670823,401.0,401,31,False
Gemma 4 31B,Greedy,Testimony,Contingency.Condition,1,0.03740648379052369,,0.03740648379052369,0.03740648379052369,401.0,401,15,False
Gemma 4 31B,Greedy,Testimony,Expansion.Conjunction,1,0.2344139650872818,,0.2344139650872818,0.2344139650872818,401.0,401,94,False
Gemma 4 31B,Greedy,Testimony,Expansion.Alternative,1,0.007481296758104738,,0.007481296758104738,0.007481296758104738,401.0,401,3,False
Gemma 4 31B,Greedy,Testimony,Expansion.Restatement,1,0.0,,0.0,0.0,401.0,401,0,False
Gemma 4 31B,Greedy,Testimony,Temporal.Asynchronous,1,0.1596009975062344,,0.1596009975062344,0.1596009975062344,401.0,401,64,False
Gemma 4 31B,Greedy,Testimony,Temporal.Synchrony,1,0.029925187032418952,,0.029925187032418952,0.029925187032418952,401.0,401,12,False
Gemma 4 31B,Greedy,SocialJudgment,Comparison.Contrast,1,0.2463768115942029,,0.2463768115942029,0.2463768115942029,69.0,69,17,False
Gemma 4 31B,Greedy,SocialJudgment,Comparison.Concession,1,0.0,,0.0,0.0,69.0,69,0,False
Gemma 4 31B,Greedy,SocialJudgment,Contingency.Cause,1,0.07246376811594203,,0.07246376811594203,0.07246376811594203,69.0,69,5,False
Gemma 4 31B,Greedy,SocialJudgment,Contingency.Condition,1,0.043478260869565216,,0.043478260869565216,0.043478260869565216,69.0,69,3,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Conjunction,1,0.3333333333333333,,0.3333333333333333,0.3333333333333333,69.0,69,23,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Alternative,1,0.0,,0.0,0.0,69.0,69,0,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Restatement,1,0.0,,0.0,0.0,69.0,69,0,False
Gemma 4 31B,Greedy,SocialJudgment,Temporal.Asynchronous,1,0.13043478260869565,,0.13043478260869565,0.13043478260869565,69.0,69,9,False
Gemma 4 31B,Greedy,SocialJudgment,Temporal.Synchrony,1,0.043478260869565216,,0.043478260869565216,0.043478260869565216,69.0,69,3,False
Gemma 4 31B,Greedy,Behavioral,Comparison.Contrast,1,0.23493975903614459,,0.23493975903614459,0.23493975903614459,166.0,166,39,False
Gemma 4 31B,Greedy,Behavioral,Comparison.Concession,1,0.0,,0.0,0.0,166.0,166,0,False
Gemma 4 31B,Greedy,Behavioral,Contingency.Cause,1,0.1144578313253012,,0.1144578313253012,0.1144578313253012,166.0,166,19,False
Gemma 4 31B,Greedy,Behavioral,Contingency.Condition,1,0.018072289156626505,,0.018072289156626505,0.018072289156626505,166.0,166,3,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Conjunction,1,0.1566265060240964,,0.1566265060240964,0.1566265060240964,166.0,166,26,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Alternative,1,0.024096385542168676,,0.024096385542168676,0.024096385542168676,166.0,166,4,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Restatement,1,0.0,,0.0,0.0,166.0,166,0,False
Gemma 4 31B,Greedy,Behavioral,Temporal.Asynchronous,1,0.0963855421686747,,0.0963855421686747,0.0963855421686747,166.0,166,16,False
Gemma 4 31B,Greedy,Behavioral,Temporal.Synchrony,1,0.030120481927710843,,0.030120481927710843,0.030120481927710843,166.0,166,5,False
Gemma 4 31B,Greedy,ClaimComparison,Comparison.Contrast,1,0.16470588235294117,,0.16470588235294117,0.16470588235294117,170.0,170,28,False
Gemma 4 31B,Greedy,ClaimComparison,Comparison.Concession,1,0.0,,0.0,0.0,170.0,170,0,False
Gemma 4 31B,Greedy,ClaimComparison,Contingency.Cause,1,0.11176470588235295,,0.11176470588235295,0.11176470588235295,170.0,170,19,False
Gemma 4 31B,Greedy,ClaimComparison,Contingency.Condition,1,0.029411764705882353,,0.029411764705882353,0.029411764705882353,170.0,170,5,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Conjunction,1,0.22941176470588234,,0.22941176470588234,0.22941176470588234,170.0,170,39,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Alternative,1,0.0058823529411764705,,0.0058823529411764705,0.0058823529411764705,170.0,170,1,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Restatement,1,0.0,,0.0,0.0,170.0,170,0,False
Gemma 4 31B,Greedy,ClaimComparison,Temporal.Asynchronous,1,0.25882352941176473,,0.25882352941176473,0.25882352941176473,170.0,170,44,False
Gemma 4 31B,Greedy,ClaimComparison,Temporal.Synchrony,1,0.041176470588235294,,0.041176470588235294,0.041176470588235294,170.0,170,7,False
Gemma 4 31B,Greedy,Payoff,Comparison.Contrast,1,0.14516129032258066,,0.14516129032258066,0.14516129032258066,62.0,62,9,False
Gemma 4 31B,Greedy,Payoff,Comparison.Concession,1,0.0,,0.0,0.0,62.0,62,0,False
Gemma 4 31B,Greedy,Payoff,Contingency.Cause,1,0.3064516129032258,,0.3064516129032258,0.3064516129032258,62.0,62,19,False
Gemma 4 31B,Greedy,Payoff,Contingency.Condition,1,0.22580645161290322,,0.22580645161290322,0.22580645161290322,62.0,62,14,False
Gemma 4 31B,Greedy,Payoff,Expansion.Conjunction,1,0.3387096774193548,,0.3387096774193548,0.3387096774193548,62.0,62,21,False
Gemma 4 31B,Greedy,Payoff,Expansion.Alternative,1,0.0,,0.0,0.0,62.0,62,0,False
Gemma 4 31B,Greedy,Payoff,Expansion.Restatement,1,0.0,,0.0,0.0,62.0,62,0,False
Gemma 4 31B,Greedy,Payoff,Temporal.Asynchronous,1,0.03225806451612903,,0.03225806451612903,0.03225806451612903,62.0,62,2,False
Gemma 4 31B,Greedy,Payoff,Temporal.Synchrony,1,0.016129032258064516,,0.016129032258064516,0.016129032258064516,62.0,62,1,False
Gemma 4 31B,Greedy,Uncertainty,Comparison.Contrast,1,0.4375,,0.4375,0.4375,16.0,16,7,True
Gemma 4 31B,Greedy,Uncertainty,Comparison.Concession,1,0.0,,0.0,0.0,16.0,16,0,True
Gemma 4 31B,Greedy,Uncertainty,Contingency.Cause,1,0.3125,,0.3125,0.3125,16.0,16,5,True
Gemma 4 31B,Greedy,Uncertainty,Contingency.Condition,1,0.0,,0.0,0.0,16.0,16,0,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Conjunction,1,0.3125,,0.3125,0.3125,16.0,16,5,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Alternative,1,0.0,,0.0,0.0,16.0,16,0,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Restatement,1,0.0,,0.0,0.0,16.0,16,0,True
Gemma 4 31B,Greedy,Uncertainty,Temporal.Asynchronous,1,0.0625,,0.0625,0.0625,16.0,16,1,True
Gemma 4 31B,Greedy,Uncertainty,Temporal.Synchrony,1,0.0,,0.0,0.0,16.0,16,0,True
